0.903628942662237,0,0,0,0,0,-0.113993715220145,0
0,0,0,0,0,0,0.593536331534794,0
0,0,0,0.720963838575492,0,0,0,0
0,0,0,0,0,0,0,0
-0.252419207617427,0.256515612118008,0,0.51930641239059,0,0,0.973415893685134,0
0,0,0.536275224738396,0.756970774533663,0,0.531507285380876,0,0
0,0,-0.992655043348506,0,0,0,0,0
0,0.668272822973647,0,0,0,0,0,0
